source,source_id,title,url,year,phrase,extra,original_url,target_url,target_kind,tier,priority_reason,resolver_status,resolver_detail,resolver_candidates
crossref,10.1177/003591577406701013,Some Problems in Cancer Management,https://doi.org/10.1177/003591577406701013,1974.0,some open problems,container=Proceedings of the Royal Society of Medicine | subjects=nan,https://doi.org/10.1177/003591577406701013,https://doi.org/10.1177/003591577406701013,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1177/003591577406701013""]"
crossref,10.1037/11017-009,Some problems of space perception.,https://doi.org/10.1037/11017-009,1930.0,some open problems,container=Psychologies of 1930. | subjects=nan,https://doi.org/10.1037/11017-009,https://doi.org/10.1037/11017-009,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1037/11017-009""]"
crossref,10.2307/3138873,Some Problems of Recreational Land,https://doi.org/10.2307/3138873,1927.0,some open problems,container=The Journal of Land &amp; Public Utility Economics | subjects=nan,https://doi.org/10.2307/3138873,https://doi.org/10.2307/3138873,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.2307/3138873""]"
crossref,10.2307/3404578,Some Nursing Problems in Africa,https://doi.org/10.2307/3404578,1914.0,some open problems,container=The American Journal of Nursing | subjects=nan,https://doi.org/10.2307/3404578,https://doi.org/10.2307/3404578,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.2307/3404578""]"
crossref,10.1126/science.37.962.847,Some Problems of Medical Education,https://doi.org/10.1126/science.37.962.847,1913.0,some open problems,container=Science | subjects=nan,https://doi.org/10.1126/science.37.962.847,https://doi.org/10.1126/science.37.962.847,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1126/science.37.962.847""]"
crossref,10.15406/frcij.2017.05.00171,Some Problems with Eyewitness Identification,https://doi.org/10.15406/frcij.2017.05.00171,2017.0,some open problems,container=Foresic Research &amp; Criminology International Journal | subjects=nan,https://doi.org/10.15406/frcij.2017.05.00171,https://doi.org/10.15406/frcij.2017.05.00171,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.15406/frcij.2017.05.00171""]"
crossref,10.2307/3667010,Some Naming Problems in Rosa,https://doi.org/10.2307/3667010,1959.0,some open problems,container=Bulletin du Jardin botanique de l'État a Bruxelles | subjects=nan,https://doi.org/10.2307/3667010,https://doi.org/10.2307/3667010,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.2307/3667010""]"
crossref,10.7142/igakutoshokan.16.215,Some problems in handling periodicals,https://doi.org/10.7142/igakutoshokan.16.215,1969.0,some open problems,container=Igaku Toshokan | subjects=nan,https://doi.org/10.7142/igakutoshokan.16.215,https://doi.org/10.7142/igakutoshokan.16.215,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.7142/igakutoshokan.16.215""]"
crossref,10.1332/policypress/9781847423986.003.0006,Some wider problems with choice,https://doi.org/10.1332/policypress/9781847423986.003.0006,2010.0,some open problems,"container=Challenging choicesIdeology, consumerism and policy | subjects=nan",https://doi.org/10.1332/policypress/9781847423986.003.0006,https://doi.org/10.1332/policypress/9781847423986.003.0006,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1332/policypress/9781847423986.003.0006""]"
crossref,10.1017/s0140525x00009420,Maximization theory: Some empirical problems,https://doi.org/10.1017/s0140525x00009420,1981.0,some open problems,container=Behavioral and Brain Sciences | subjects=nan,https://doi.org/10.1017/s0140525x00009420,https://doi.org/10.1017/s0140525x00009420,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1017/s0140525x00009420""]"
crossref,10.1007/bf02935793,Some algorithms for hemiequilibrium problems,https://doi.org/10.1007/bf02935793,2005.0,some open problems,container=Journal of Applied Mathematics and Computing | subjects=nan,https://doi.org/10.1007/bf02935793,https://doi.org/10.1007/bf02935793,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/bf02935793""]"
crossref,10.1001/archinte.1983.00350070031001,Poliomyelitis still poses some problems,https://doi.org/10.1001/archinte.1983.00350070031001,1983.0,some open problems,container=Archives of Internal Medicine | subjects=nan,https://doi.org/10.1001/archinte.1983.00350070031001,https://doi.org/10.1001/archinte.1983.00350070031001,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1001/archinte.1983.00350070031001""]"
crossref,10.2307/801140,Some Problems of Grammatical Terminology,https://doi.org/10.2307/801140,1912.0,some open problems,container=The English Journal | subjects=nan,https://doi.org/10.2307/801140,https://doi.org/10.2307/801140,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.2307/801140""]"
crossref,10.1016/0022-2496(80)90002-4,Some representation problems for semiorders,https://doi.org/10.1016/0022-2496(80)90002-4,1980.0,some open problems,container=Journal of Mathematical Psychology | subjects=nan,https://doi.org/10.1016/0022-2496(80)90002-4,https://doi.org/10.1016/0022-2496(80)90002-4,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1016/0022-2496(80)90002-4""]"
crossref,10.1073/pnas.3.2.84,Some Problems of Diophantine Approximation,https://doi.org/10.1073/pnas.3.2.84,1917.0,some open problems,container=Proceedings of the National Academy of Sciences | subjects=nan,https://doi.org/10.1073/pnas.3.2.84,https://doi.org/10.1073/pnas.3.2.84,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1073/pnas.3.2.84""]"
crossref,10.1111/j.1467-968x.1966.tb00331.x,SOME PROBLEMS OF GERMAN UMGANGSSPRACHE,https://doi.org/10.1111/j.1467-968x.1966.tb00331.x,1966.0,some open problems,container=Transactions of the Philological Society | subjects=nan,https://doi.org/10.1111/j.1467-968x.1966.tb00331.x,https://doi.org/10.1111/j.1467-968x.1966.tb00331.x,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1111/j.1467-968x.1966.tb00331.x""]"
crossref,10.25144/19350,SOME UNUSUAL ENTERTAINMENT NOISE PROBLEMS,https://doi.org/10.25144/19350,2024.0,some open problems,container=NOISE CONTROL - THE NEXT 25 YEARS | subjects=nan,https://doi.org/10.25144/19350,https://doi.org/10.25144/19350,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.25144/19350""]"
crossref,10.1111/j.1751-0813.1946.tb06483.x,SOME PROBLEMS OF WOOL PRODUCTION,https://doi.org/10.1111/j.1751-0813.1946.tb06483.x,1946.0,some open problems,container=Australian Veterinary Journal | subjects=nan,https://doi.org/10.1111/j.1751-0813.1946.tb06483.x,https://doi.org/10.1111/j.1751-0813.1946.tb06483.x,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1111/j.1751-0813.1946.tb06483.x""]"
crossref,10.1109/icn.2008.15,Some Connection Problems with BitTorrent,https://doi.org/10.1109/icn.2008.15,2008.0,some open problems,container=Seventh International Conference on Networking (icn 2008) | subjects=nan,https://doi.org/10.1109/icn.2008.15,https://doi.org/10.1109/icn.2008.15,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1109/icn.2008.15""]"
crossref,10.1109/jaiee.1926.6537604,Some interconnected-system operating problems,https://doi.org/10.1109/jaiee.1926.6537604,1926.0,some open problems,container=Journal of the A.I.E.E. | subjects=nan,https://doi.org/10.1109/jaiee.1926.6537604,https://doi.org/10.1109/jaiee.1926.6537604,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1109/jaiee.1926.6537604""]"
crossref,10.1007/978-94-015-7945-2_8,Some Particular Integer Programming Problems,https://doi.org/10.1007/978-94-015-7945-2_8,1991.0,some open problems,container=Integer Programming | subjects=nan,https://doi.org/10.1007/978-94-015-7945-2_8,https://doi.org/10.1007/978-94-015-7945-2_8,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/978-94-015-7945-2_8""]"
crossref,10.1177/001452463604700603,Some Outstanding Old Testament Problems,https://doi.org/10.1177/001452463604700603,1936.0,some open problems,container=The Expository Times | subjects=nan,https://doi.org/10.1177/001452463604700603,https://doi.org/10.1177/001452463604700603,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1177/001452463604700603""]"
crossref,10.1351/pac196816010137,Some problems in aromatic photosubstitution,https://doi.org/10.1351/pac196816010137,1968.0,some open problems,container=Pure and Applied Chemistry | subjects=nan,https://doi.org/10.1351/pac196816010137,https://doi.org/10.1351/pac196816010137,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1351/pac196816010137""]"
crossref,10.1080/02561751.1921.9676162,SOME PROBLEMS OF BANTU SOCIOLOGY,https://doi.org/10.1080/02561751.1921.9676162,1921.0,some open problems,container=Bantu Studies | subjects=nan,https://doi.org/10.1080/02561751.1921.9676162,https://doi.org/10.1080/02561751.1921.9676162,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1080/02561751.1921.9676162""]"
crossref,10.1016/s0167-5060(08)70748-9,On Some Nonlinear Knapsack Problems,https://doi.org/10.1016/s0167-5060(08)70748-9,1977.0,some open problems,container=Annals of Discrete Mathematics | subjects=nan,https://doi.org/10.1016/s0167-5060(08)70748-9,https://doi.org/10.1016/s0167-5060(08)70748-9,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1016/s0167-5060(08)70748-9""]"
crossref,10.1299/jsmemag.55.405_656,Some Problems on Super-finishing,https://doi.org/10.1299/jsmemag.55.405_656,1952.0,some open problems,container=Journal of the Society of Mechanical Engineers | subjects=nan,https://doi.org/10.1299/jsmemag.55.405_656,https://doi.org/10.1299/jsmemag.55.405_656,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1299/jsmemag.55.405_656""]"
crossref,10.4259/ibk.27.250,Some Problems in the Santendaigodaisanki,https://doi.org/10.4259/ibk.27.250,1978.0,some open problems,container=JOURNAL OF INDIAN AND BUDDHIST STUDIES (INDOGAKU BUKKYOGAKU KENKYU) | subjects=nan,https://doi.org/10.4259/ibk.27.250,https://doi.org/10.4259/ibk.27.250,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.4259/ibk.27.250""]"
crossref,10.1007/978-0-85729-163-9_13,Some Problems on Lorentz Manifolds,https://doi.org/10.1007/978-0-85729-163-9_13,2011.0,some open problems,container=Theoretical and Mathematical Physics | subjects=nan,https://doi.org/10.1007/978-0-85729-163-9_13,https://doi.org/10.1007/978-0-85729-163-9_13,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/978-0-85729-163-9_13""]"
crossref,10.1136/bmj.2.3637.460,SOME IMMUNOLOGICAL PROBLEMS IN SEPTICAEMIA,https://doi.org/10.1136/bmj.2.3637.460,1930.0,some open problems,container=BMJ | subjects=nan,https://doi.org/10.1136/bmj.2.3637.460,https://doi.org/10.1136/bmj.2.3637.460,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1136/bmj.2.3637.460""]"
crossref,10.2322/jjsass1969.20.39,Some Problems on Space Lubrication,https://doi.org/10.2322/jjsass1969.20.39,1972.0,some open problems,container=Journal of the Japan Society for Aeronautical and Space Sciences | subjects=nan,https://doi.org/10.2322/jjsass1969.20.39,https://doi.org/10.2322/jjsass1969.20.39,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.2322/jjsass1969.20.39""]"
crossref,10.1515/9783110816129.89,Some problems in semantic investigation,https://doi.org/10.1515/9783110816129.89,1981.0,some open problems,container=Trends in Romance Linguistics and Philology. Volume 2: Synchronic Romance Linguistics | subjects=nan,https://doi.org/10.1515/9783110816129.89,https://doi.org/10.1515/9783110816129.89,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1515/9783110816129.89""]"
crossref,10.1007/978-1-4615-8624-1_8,Some Problems of Radiative Transfer,https://doi.org/10.1007/978-1-4615-8624-1_8,1969.0,some open problems,container=Modern Developments in Gas Dynamics | subjects=nan,https://doi.org/10.1007/978-1-4615-8624-1_8,https://doi.org/10.1007/978-1-4615-8624-1_8,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/978-1-4615-8624-1_8""]"
crossref,10.1016/b978-1-4832-8287-9.50025-6,Some Problems for Convex Bayesians,https://doi.org/10.1016/b978-1-4832-8287-9.50025-6,1992.0,some open problems,container=Uncertainty in Artificial Intelligence | subjects=nan,https://doi.org/10.1016/b978-1-4832-8287-9.50025-6,https://doi.org/10.1016/b978-1-4832-8287-9.50025-6,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1016/b978-1-4832-8287-9.50025-6""]"
crossref,10.1007/bfb0070406,Some problems in ramsey theory,https://doi.org/10.1007/bfb0070406,1978.0,some open problems,container=Lecture Notes in Mathematics | subjects=nan,https://doi.org/10.1007/bfb0070406,https://doi.org/10.1007/bfb0070406,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/bfb0070406""]"
crossref,10.2307/3603733,Some Problems of Atomic Structure,https://doi.org/10.2307/3603733,1926.0,some open problems,container=The Mathematical Gazette | subjects=nan,https://doi.org/10.2307/3603733,https://doi.org/10.2307/3603733,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.2307/3603733""]"
crossref,10.2307/3617300,Some connected problems on probability,https://doi.org/10.2307/3617300,1982.0,some open problems,container=The Mathematical Gazette | subjects=nan,https://doi.org/10.2307/3617300,https://doi.org/10.2307/3617300,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.2307/3617300""]"
crossref,10.1016/s0002-9459(26)01189-7,Some Problems in Teaching Pharmacognosy,https://doi.org/10.1016/s0002-9459(26)01189-7,1937.0,some open problems,container=American Journal of Pharmaceutical Education | subjects=nan,https://doi.org/10.1016/s0002-9459(26)01189-7,https://doi.org/10.1016/s0002-9459(26)01189-7,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1016/s0002-9459(26)01189-7""]"
crossref,10.1007/978-3-0348-0964-1_8,Some initial-boundary value problems,https://doi.org/10.1007/978-3-0348-0964-1_8,2016.0,some open problems,container=Application of Holomorphic Functions in Two and Higher Dimensions | subjects=nan,https://doi.org/10.1007/978-3-0348-0964-1_8,https://doi.org/10.1007/978-3-0348-0964-1_8,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/978-3-0348-0964-1_8""]"
crossref,10.1097/00000446-192112000-00030,SOME PROBLEMS OF NURSING EDUCATION,https://doi.org/10.1097/00000446-192112000-00030,1921.0,some open problems,"container=AJN, American Journal of Nursing | subjects=nan",https://doi.org/10.1097/00000446-192112000-00030,https://doi.org/10.1097/00000446-192112000-00030,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1097/00000446-192112000-00030""]"
crossref,10.1016/s0039-3592(69)80013-x,Some Problems of Peaceful Coexistence,https://doi.org/10.1016/s0039-3592(69)80013-x,1969.0,some open problems,container=Studies in Comparative Communism | subjects=nan,https://doi.org/10.1016/s0039-3592(69)80013-x,https://doi.org/10.1016/s0039-3592(69)80013-x,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1016/s0039-3592(69)80013-x""]"
crossref,10.1007/bf00161637,Some problems for Tomistic incarnationists,https://doi.org/10.1007/bf00161637,1991.0,some open problems,container=International Journal for Philosophy of Religion | subjects=nan,https://doi.org/10.1007/bf00161637,https://doi.org/10.1007/bf00161637,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/bf00161637""]"
crossref,10.1007/bf00172375,Some problems of data standardization,https://doi.org/10.1007/bf00172375,1973.0,some open problems,container=Quality and Quantity | subjects=nan,https://doi.org/10.1007/bf00172375,https://doi.org/10.1007/bf00172375,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/bf00172375""]"
crossref,10.5694/j.1326-5377.1946.tb34618.x,SOME PROBLEMS OF VARICOSE VEINS,https://doi.org/10.5694/j.1326-5377.1946.tb34618.x,1946.0,some open problems,container=Medical Journal of Australia | subjects=nan,https://doi.org/10.5694/j.1326-5377.1946.tb34618.x,https://doi.org/10.5694/j.1326-5377.1946.tb34618.x,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.5694/j.1326-5377.1946.tb34618.x""]"
crossref,10.2307/523355,Some Current Problems in Africa,https://doi.org/10.2307/523355,1960.0,some open problems,container=African Studies Bulletin | subjects=nan,https://doi.org/10.2307/523355,https://doi.org/10.2307/523355,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.2307/523355""]"
crossref,10.23919/emc.1975.10798001,Some EMC Problems in Hospitals,https://doi.org/10.23919/emc.1975.10798001,1975.0,some open problems,"container=1st Symposium and Technical Exhibition on Electromagnetic Compatibility, Montreux | subjects=nan",https://doi.org/10.23919/emc.1975.10798001,https://doi.org/10.23919/emc.1975.10798001,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.23919/emc.1975.10798001""]"
crossref,10.4271/170001,SOME PROBLEMS IN AIRPLANE CONSTRUCTION,https://doi.org/10.4271/170001,1917.0,some open problems,container=SAE Technical Paper Series | subjects=nan,https://doi.org/10.4271/170001,https://doi.org/10.4271/170001,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.4271/170001""]"
crossref,10.1002/j.2164-4918.1955.tb01584.x,SOME ETHICAL PROBLEMS In Counseling,https://doi.org/10.1002/j.2164-4918.1955.tb01584.x,1955.0,some open problems,container=The Personnel and Guidance Journal | subjects=nan,https://doi.org/10.1002/j.2164-4918.1955.tb01584.x,https://doi.org/10.1002/j.2164-4918.1955.tb01584.x,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1002/j.2164-4918.1955.tb01584.x""]"
crossref,10.1142/9789814365123_0007,Some Problems in Operad Theory,https://doi.org/10.1142/9789814365123_0007,2012.0,some open problems,container=Operads and Universal Algebra | subjects=nan,https://doi.org/10.1142/9789814365123_0007,https://doi.org/10.1142/9789814365123_0007,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1142/9789814365123_0007""]"
crossref,10.1130/0016-7606(1965)76[1083:sgpom]2.0.co;2,Some Geologic Problems of Mars,https://doi.org/10.1130/0016-7606(1965)76[1083:sgpom]2.0.co;2,1965.0,some open problems,container=Geological Society of America Bulletin | subjects=nan,https://doi.org/10.1130/0016-7606(1965)76[1083:sgpom]2.0.co;2,https://doi.org/10.1130/0016-7606(1965)76[1083:sgpom]2.0.co;2,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1130/0016-7606(1965)76[1083:sgpom]2.0.co;2""]"
crossref,10.2307/589621,Some Problems of Interpretative Historiography,https://doi.org/10.2307/589621,1976.0,some open problems,container=The British Journal of Sociology | subjects=nan,https://doi.org/10.2307/589621,https://doi.org/10.2307/589621,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.2307/589621""]"
crossref,10.1007/bf02294324,Some Neglected Problems in IRT,https://doi.org/10.1007/bf02294324,1995.0,some open problems,container=Psychometrika | subjects=nan,https://doi.org/10.1007/bf02294324,https://doi.org/10.1007/bf02294324,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/bf02294324""]"
crossref,10.1119/1.5088463,The Problem with Some Problems,https://doi.org/10.1119/1.5088463,2019.0,some open problems,container=The Physics Teacher | subjects=nan,https://doi.org/10.1119/1.5088463,https://doi.org/10.1119/1.5088463,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1119/1.5088463""]"
crossref,10.1175/1520-0493(1935)63<60:spomm>2.0.co;2,SOME PROBLEMS OF MODERN METEOROLOGY,https://doi.org/10.1175/1520-0493(1935)63<60:spomm>2.0.co;2,1935.0,some open problems,container=Monthly Weather Review | subjects=nan,https://doi.org/10.1175/1520-0493(1935)63<60:spomm>2.0.co;2,https://doi.org/10.1175/1520-0493(1935)63<60:spomm>2.0.co;2,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1175/1520-0493(1935)63<60:spomm>2.0.co;2""]"
crossref,10.1088/1478-7814/28/1/312,Some problems of living matter,https://doi.org/10.1088/1478-7814/28/1/312,1915.0,some open problems,container=Proceedings of the Physical Society of London | subjects=nan,https://doi.org/10.1088/1478-7814/28/1/312,https://doi.org/10.1088/1478-7814/28/1/312,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1088/1478-7814/28/1/312""]"
crossref,10.4159/harvard.9780674421516.c24,CHAPTER 22. Some Other Problems,https://doi.org/10.4159/harvard.9780674421516.c24,1950.0,some open problems,container=The Envelope | subjects=nan,https://doi.org/10.4159/harvard.9780674421516.c24,https://doi.org/10.4159/harvard.9780674421516.c24,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.4159/harvard.9780674421516.c24""]"
crossref,10.1002/tea.3660030114,Some problems in science education,https://doi.org/10.1002/tea.3660030114,1965.0,some open problems,container=Journal of Research in Science Teaching | subjects=nan,https://doi.org/10.1002/tea.3660030114,https://doi.org/10.1002/tea.3660030114,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1002/tea.3660030114""]"
crossref,10.2307/1321891,Some Problems in Overdue Paper,https://doi.org/10.2307/1321891,1897.0,some open problems,container=Harvard Law Review | subjects=nan,https://doi.org/10.2307/1321891,https://doi.org/10.2307/1321891,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.2307/1321891""]"
crossref,10.1049/ep.1966.0300,Some Problems of Rotor Dynamics,https://doi.org/10.1049/ep.1966.0300,1966.0,some open problems,container=Electronics and Power | subjects=nan,https://doi.org/10.1049/ep.1966.0300,https://doi.org/10.1049/ep.1966.0300,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1049/ep.1966.0300""]"
crossref,10.1016/s0140-6736(00)80926-5,SOME PROBLEMS IN ANTENATAL SUPERVISION,https://doi.org/10.1016/s0140-6736(00)80926-5,1936.0,some open problems,container=The Lancet | subjects=nan,https://doi.org/10.1016/s0140-6736(00)80926-5,https://doi.org/10.1016/s0140-6736(00)80926-5,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1016/s0140-6736(00)80926-5""]"
crossref,10.1142/9789812799579_0004,Some Lookback Option Pricing Problems,https://doi.org/10.1142/9789812799579_0004,2001.0,some open problems,container=Recent Developments in Mathematical Finance | subjects=nan,https://doi.org/10.1142/9789812799579_0004,https://doi.org/10.1142/9789812799579_0004,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1142/9789812799579_0004""]"
crossref,10.1007/978-3-319-42391-3_13,Some Applications and Further Problems,https://doi.org/10.1007/978-3-319-42391-3_13,2017.0,some open problems,container=Topics in Applied Physics | subjects=nan,https://doi.org/10.1007/978-3-319-42391-3_13,https://doi.org/10.1007/978-3-319-42391-3_13,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/978-3-319-42391-3_13""]"
crossref,10.1093/acprof:oso/9780198507840.003.0013,*SOME COMMENTS ON VECTORIAL PROBLEMS,https://doi.org/10.1093/acprof:oso/9780198507840.003.0013,2002.0,some open problems,container=Gamma-Convergence for Beginners | subjects=nan,https://doi.org/10.1093/acprof:oso/9780198507840.003.0013,https://doi.org/10.1093/acprof:oso/9780198507840.003.0013,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1093/acprof:oso/9780198507840.003.0013""]"
crossref,10.1090/amsip/003/58,Some problems on semiconductor equations,https://doi.org/10.1090/amsip/003/58,1996.0,some open problems,container=AMS/IP Studies in Advanced Mathematics | subjects=nan,https://doi.org/10.1090/amsip/003/58,https://doi.org/10.1090/amsip/003/58,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1090/amsip/003/58""]"
crossref,10.4324/9781003675679_ch12,Some Major Problems of Forecasting,https://doi.org/10.4324/9781003675679_ch12,2025.0,some open problems,container=Experiments in Recreation Research | subjects=nan,https://doi.org/10.4324/9781003675679_ch12,https://doi.org/10.4324/9781003675679_ch12,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.4324/9781003675679_ch12""]"
crossref,10.1016/0022-2860(73)85254-8,Some problems in infrared spectrophotometry,https://doi.org/10.1016/0022-2860(73)85254-8,1973.0,some open problems,container=Journal of Molecular Structure | subjects=nan,https://doi.org/10.1016/0022-2860(73)85254-8,https://doi.org/10.1016/0022-2860(73)85254-8,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1016/0022-2860(73)85254-8""]"
crossref,10.1007/bf00790176,Some nonlinear problems in servomechanisms,https://doi.org/10.1007/bf00790176,1996.0,some open problems,container=Archive of Applied Mechanics | subjects=nan,https://doi.org/10.1007/bf00790176,https://doi.org/10.1007/bf00790176,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/bf00790176""]"
crossref,10.2307/3022069,Some Chinese Problems in Taiwan,https://doi.org/10.2307/3022069,1945.0,some open problems,container=Far Eastern Survey | subjects=nan,https://doi.org/10.2307/3022069,https://doi.org/10.2307/3022069,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.2307/3022069""]"
crossref,10.1093/bjaesthetics/27.3.201,SOME NEW PROBLEMS IN PERSPECTIVE,https://doi.org/10.1093/bjaesthetics/27.3.201,1987.0,some open problems,container=The British Journal of Aesthetics | subjects=nan,https://doi.org/10.1093/bjaesthetics/27.3.201,https://doi.org/10.1093/bjaesthetics/27.3.201,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1093/bjaesthetics/27.3.201""]"
crossref,10.1007/bf01840354,Some problems in computational geometry,https://doi.org/10.1007/bf01840354,1987.0,some open problems,container=Algorithmica | subjects=nan,https://doi.org/10.1007/bf01840354,https://doi.org/10.1007/bf01840354,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1007/bf01840354""]"
crossref,10.7312/tayl92532-037,70. Some Problems of Today,https://doi.org/10.7312/tayl92532-037,1930.0,some open problems,container=Readings in Contemporary Problems in the United States | subjects=nan,https://doi.org/10.7312/tayl92532-037,https://doi.org/10.7312/tayl92532-037,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.7312/tayl92532-037""]"
crossref,10.1093/nq/181.8.104a,Some Spenser problems: An addition,https://doi.org/10.1093/nq/181.8.104a,1941.0,some open problems,container=Notes and Queries | subjects=nan,https://doi.org/10.1093/nq/181.8.104a,https://doi.org/10.1093/nq/181.8.104a,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.1093/nq/181.8.104a""]"
crossref,10.4286/ikakikaigakuzassi.42.11_690,Some Problems in Artificial Kidney,https://doi.org/10.4286/ikakikaigakuzassi.42.11_690,1972.0,some open problems,container=JAPANES JOURNAL OF MEDICAL INSTRUMENTATION | subjects=nan,https://doi.org/10.4286/ikakikaigakuzassi.42.11_690,https://doi.org/10.4286/ikakikaigakuzassi.42.11_690,doi,second_tier,crossref is DOI/landing-page first,heuristic,,"[""https://doi.org/10.4286/ikakikaigakuzassi.42.11_690""]"
